date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,wind_speed_10m_max
2016-10-10 18:30:00+00:00,33.822002,21.022001,26.692833,0.0,52.11609,1006.3833,8.774994,13.18308
2016-10-11 18:30:00+00:00,34.172,19.422,26.009499,0.0,49.6022,1005.99994,9.744379,16.055355
2016-10-12 18:30:00+00:00,34.472,19.172,26.263666,0.0,43.5912,1007.93744,10.024625,14.689588
2016-10-13 18:30:00+00:00,34.072002,18.222,25.734497,0.0,44.995106,1008.9417,8.461498,12.605142
2016-10-14 18:30:00+00:00,33.622,17.222,25.544922,0.0,49.325226,1010.09576,7.1887703,12.181624
2016-10-15 18:30:00+00:00,33.722,17.422,25.626167,0.0,49.31795,1011.20825,6.6943746,9.028754
2016-10-16 18:30:00+00:00,33.822002,18.972,26.169914,0.0,47.78357,1010.2459,7.726145,12.783802
2016-10-17 18:30:00+00:00,33.522,17.172,25.155334,0.0,46.531265,1009.1584,7.201023,12.261157
2016-10-18 18:30:00+00:00,33.872,17.272001,25.374084,0.0,44.26712,1008.12067,6.9624095,11.720751
2016-10-19 18:30:00+00:00,34.272,19.472,26.328247,0.0,34.4324,1006.97906,10.632763,14.986553
2016-10-20 18:30:00+00:00,33.822002,21.422,26.786581,0.0,37.462975,1008.05835,11.572202,15.277749
2016-10-21 18:30:00+00:00,34.272,20.572,26.726168,0.0,39.301304,1008.99585,11.433335,17.25373
2016-10-22 18:30:00+00:00,33.422,19.372002,25.990751,0.0,41.43298,1008.89594,11.675725,20.63023
2016-10-23 18:30:00+00:00,33.372,18.422,25.528254,0.0,44.085754,1008.0583,10.405181,18.043148
2016-10-24 18:30:00+00:00,33.572002,21.122002,26.328253,0.0,43.183826,1008.4959,11.638397,18.0
2016-10-25 18:30:00+00:00,33.622,17.772001,25.309502,0.0,47.470325,1010.92487,7.5420513,13.746156
2016-10-26 18:30:00+00:00,32.372,16.622002,24.365753,0.0,50.20229,1014.09576,8.421656,12.819235
2016-10-27 18:30:00+00:00,31.622002,16.472,23.928247,0.0,44.351868,1012.4209,7.297739,10.990322
2016-10-28 18:30:00+00:00,31.572,16.622002,23.855331,0.0,45.751938,1012.3625,6.835979,10.041354
2016-10-29 18:30:00+00:00,30.872002,16.522001,23.542833,0.0,57.189133,1014.2751,6.2311196,9.178235
2016-10-30 18:30:00+00:00,30.222,17.722,23.855337,0.0,58.284595,1016.9832,6.2446404,9.511088
2016-10-31 18:30:00+00:00,29.922,15.722,23.140749,0.0,58.38354,1016.0501,5.569111,9.0645685
2016-11-01 18:30:00+00:00,30.072,15.922,23.211584,0.0,58.839237,1015.77496,5.7092586,9.746631
2016-11-02 18:30:00+00:00,30.172,15.522,23.15325,0.0,60.16817,1016.0166,4.91557,7.2805495
2016-11-03 18:30:00+00:00,30.172,15.822,22.8095,0.0,57.502308,1012.9084,6.1859417,9.673221
2016-11-04 18:30:00+00:00,30.172,15.922,22.834497,0.0,56.786484,1010.32086,8.284728,14.618837
2016-11-05 18:30:00+00:00,30.322,15.072,22.678251,0.0,55.988514,1010.9958,6.741751,10.144082
2016-11-06 18:30:00+00:00,30.022001,15.572,22.56367,0.0,54.05248,1012.575,8.8823395,15.856354
2016-11-07 18:30:00+00:00,29.622002,17.272001,22.70117,0.0,46.83708,1013.50836,12.45259,16.58346
2016-11-08 18:30:00+00:00,30.022001,15.172,21.911583,0.0,46.951904,1014.25,9.7569895,14.186923
2016-11-09 18:30:00+00:00,30.222,13.772,21.451164,0.0,49.08109,1013.5166,7.3683357,10.990322
2016-11-10 18:30:00+00:00,29.422,15.072,21.869917,0.0,56.433735,1013.45825,6.8653984,9.3876505
2016-11-11 18:30:00+00:00,29.872002,13.822,21.661583,0.0,56.027973,1014.7083,8.522582,10.805999
2016-11-12 18:30:00+00:00,28.822,15.122,21.928251,0.0,53.89479,1016.04175,4.4929824,8.350138
2016-11-13 18:30:00+00:00,28.122002,17.022001,22.305334,0.0,56.996613,1015.5999,4.278226,8.699793
2016-11-14 18:30:00+00:00,27.622002,16.222,21.421999,0.0,51.867085,1015.7834,6.4793725,9.178235
2016-11-15 18:30:00+00:00,27.472,14.222,20.374084,0.0,49.932083,1017.1418,8.21971,12.031756
2016-11-16 18:30:00+00:00,27.622002,14.122,20.169916,0.0,47.49582,1016.9165,11.668345,17.174677
2016-11-17 18:30:00+00:00,27.472,14.372,20.209501,0.0,51.374954,1014.89996,10.133808,13.479583
2016-11-18 18:30:00+00:00,27.722,13.422,20.228249,0.0,48.588303,1012.60425,7.313194,9.19939
2016-11-19 18:30:00+00:00,28.122002,13.122,20.038668,0.0,57.469925,1013.1499,5.928023,9.726665
2016-11-20 18:30:00+00:00,29.072,14.722,20.984499,0.0,53.98425,1013.56256,5.2889314,8.654986
2016-11-21 18:30:00+00:00,29.122002,13.822,20.674084,0.0,50.175953,1012.64996,9.816161,14.386494
2016-11-22 18:30:00+00:00,28.272001,15.022,20.78242,0.0,54.51715,1012.8457,10.242582,11.620809
2016-11-23 18:30:00+00:00,27.922,13.122,20.115751,0.0,53.996044,1014.95013,9.682994,14.512064
2016-11-24 18:30:00+00:00,28.422,15.272,21.226168,0.0,41.340187,1013.6584,17.042414,22.322903
2016-11-25 18:30:00+00:00,29.222,17.122002,22.090752,0.0,37.71552,1013.1416,17.349009,22.17144
2016-11-26 18:30:00+00:00,29.272001,16.222,21.847,0.0,40.778255,1013.7625,14.701848,20.188908
2016-11-27 18:30:00+00:00,28.372002,16.372002,21.186584,0.0,39.830128,1013.13745,12.78992,16.299694
2016-11-28 18:30:00+00:00,27.272001,11.722,19.213667,0.0,48.158474,1014.87915,6.683819,10.464797
2016-11-29 18:30:00+00:00,26.522001,12.472,19.751167,0.0,64.80697,1016.14575,7.719059,9.673221
2016-11-30 18:30:00+00:00,26.172,13.622,20.236582,0.0,72.552,1016.63324,4.4298034,9.793059
2016-12-01 18:30:00+00:00,25.572,13.822,19.2595,0.0,71.83623,1017.67084,5.5472794,9.504272
2016-12-02 18:30:00+00:00,25.872002,11.872,18.324083,0.0,59.705063,1019.07495,6.2757087,7.4128532
2016-12-03 18:30:00+00:00,25.422,10.922,17.751167,0.0,54.295853,1019.57916,7.1701093,9.178235
2016-12-04 18:30:00+00:00,25.522001,11.322,18.024082,0.0,57.483475,1017.4124,7.9624023,10.390226
2016-12-05 18:30:00+00:00,25.522001,11.472,18.061586,0.0,64.26598,1017.7209,5.444838,8.557102
2016-12-06 18:30:00+00:00,25.122002,10.922,18.292833,0.0,68.4983,1017.0457,4.7945147,6.6087217
2016-12-07 18:30:00+00:00,24.772001,10.622,18.049086,0.0,70.09967,1016.01685,4.270117,7.24486
2016-12-08 18:30:00+00:00,25.672,10.822,18.26575,0.0,69.23177,1013.73755,5.1669884,7.5685663
2016-12-09 18:30:00+00:00,25.822,11.772,18.551168,0.0,73.3323,1013.2625,7.830012,10.086427
2016-12-10 18:30:00+00:00,26.122002,13.422,19.37825,0.0,69.59028,1013.1707,6.0691285,8.557102
2016-12-11 18:30:00+00:00,25.972,12.522,18.878248,0.0,65.95765,1014.0127,6.1658435,9.1641035
2016-12-12 18:30:00+00:00,24.722,12.172,18.311584,0.0,70.8763,1014.85425,6.4836903,9.659814
2016-12-13 18:30:00+00:00,24.172,12.672,17.769917,0.0,68.50113,1016.8875,8.661637,11.019764
2016-12-14 18:30:00+00:00,23.722,11.022,16.592833,0.0,58.223423,1016.6751,10.965417,17.873556
2016-12-15 18:30:00+00:00,22.922,8.572,15.563667,0.0,58.79431,1018.2292,6.9966946,9.449572
2016-12-16 18:30:00+00:00,22.872002,9.022,15.467834,0.0,62.762646,1017.5793,7.655438,10.97262
2016-12-17 18:30:00+00:00,22.322,9.122,15.180332,0.0,61.31934,1017.80835,8.231626,10.464797
2016-12-18 18:30:00+00:00,23.172,8.872,15.386585,0.0,58.923244,1017.56244,10.944715,14.565548
2016-12-19 18:30:00+00:00,24.322,12.022,17.226168,0.0,55.02409,1015.9959,16.30409,20.63023
2016-12-20 18:30:00+00:00,25.172,12.072,17.62825,0.0,50.36603,1015.7375,15.534137,18.681883
2016-12-21 18:30:00+00:00,23.822,10.572,16.480333,0.0,57.586624,1015.99567,9.033402,12.879752
2016-12-22 18:30:00+00:00,24.272001,8.472,16.388666,0.0,64.71722,1013.98334,4.44172,7.754637
2016-12-23 18:30:00+00:00,24.172,9.372,16.849085,0.0,70.19077,1011.24176,9.864918,12.287555
2016-12-24 18:30:00+00:00,21.572,11.122,15.994918,0.0,76.406235,1013.5959,10.468688,15.072783
2016-12-25 18:30:00+00:00,22.822,11.522,16.3095,0.0,72.349625,1017.0083,11.001449,12.768586
2016-12-26 18:30:00+00:00,23.172,10.022,15.922,0.0,64.455986,1017.11237,9.416869,12.10157
2016-12-27 18:30:00+00:00,23.972,8.872,16.3345,0.0,62.32132,1015.80426,5.8154035,8.217153
2016-12-28 18:30:00+00:00,23.122002,8.822,15.953252,0.0,74.66929,1016.50006,8.181833,9.387651
2016-12-29 18:30:00+00:00,21.972,10.972,15.92825,0.0,80.99073,1017.3499,9.544745,12.819235
2016-12-30 18:30:00+00:00,21.372002,10.322,15.461583,0.0,80.75613,1016.14166,9.536866,13.237038
2016-12-31 18:30:00+00:00,22.202,9.552,15.395751,0.0,80.204094,1016.4082,7.783156,10.390226
2017-01-01 18:30:00+00:00,21.402,10.752,15.537419,0.1,82.796,1018.3416,6.526592,10.1887
2017-01-02 18:30:00+00:00,22.252,10.952,16.316584,0.0,75.34718,1018.2,5.6262355,8.913181
2017-01-03 18:30:00+00:00,22.752,9.502,16.02492,0.0,78.50161,1015.8416,7.3951936,10.009036
2017-01-04 18:30:00+00:00,23.452,10.052,16.479082,0.0,76.38639,1014.2292,5.9037457,8.942214
2017-01-05 18:30:00+00:00,22.552,10.252,15.781169,0.0,80.35824,1011.5959,8.604413,13.0447235
2017-01-06 18:30:00+00:00,20.102,10.852,14.527001,2.6,83.128685,1011.03326,7.524545,11.874544
2017-01-07 18:30:00+00:00,18.702,10.052,13.7978325,0.0,79.46664,1014.821,8.115172,13.979871
2017-01-08 18:30:00+00:00,18.952,8.602,13.233251,0.0,72.18427,1015.3999,9.936864,12.324414
2017-01-09 18:30:00+00:00,16.752,7.052,11.310333,0.0,60.600723,1016.60815,11.6595545,16.831684
2017-01-10 18:30:00+00:00,16.001999,5.552,10.029083,0.0,55.0466,1016.90845,11.294642,15.496736
2017-01-11 18:30:00+00:00,16.902,4.852,10.352,0.0,61.94961,1016.64575,8.60127,11.212135
2017-01-12 18:30:00+00:00,17.902,5.502,10.627,0.0,64.66153,1017.20416,8.369639,11.983188
2017-01-13 18:30:00+00:00,18.552,6.052,11.7145,0.0,62.441586,1018.3584,6.1343174,10.315115
2017-01-14 18:30:00+00:00,19.952,7.702,13.479085,0.0,65.63612,1018.1167,6.8950543,10.805998
2017-01-15 18:30:00+00:00,19.652,10.002,13.93325,0.0,64.421005,1016.7625,11.783382,16.418526
2017-01-16 18:30:00+00:00,16.452,5.952,10.816583,0.0,74.07636,1018.6624,9.806935,15.072783
2017-01-17 18:30:00+00:00,19.002,5.902,11.858251,0.0,72.791985,1021.35834,8.388247,11.792404
2017-01-18 18:30:00+00:00,20.452,7.502,12.979084,0.0,65.78073,1022.9167,14.360252,18.844202
2017-01-19 18:30:00+00:00,18.952,7.052,12.19575,0.0,66.09035,1021.9626,12.911079,16.363178
2017-01-20 18:30:00+00:00,19.702,7.952,13.295751,0.0,64.04922,1020.2207,9.160146,12.599998
2017-01-21 18:30:00+00:00,22.952,9.902,15.749917,0.0,72.17989,1021.12085,7.532989,10.630672
2017-01-22 18:30:00+00:00,23.652,10.902,16.610334,0.0,74.54133,1019.7209,8.016385,10.1887
2017-01-23 18:30:00+00:00,24.902,11.302,17.568668,0.0,75.81435,1018.075,6.5016437,8.913181
2017-01-24 18:30:00+00:00,25.352,13.502,18.068668,17.400002,79.54565,1017.86237,10.957284,20.523157
2017-01-25 18:30:00+00:00,18.402,13.852,16.308249,37.699993,91.87676,1017.2292,8.479493,14.565548
2017-01-26 18:30:00+00:00,17.502,12.452,14.418667,2.3,81.9569,1017.85834,12.358589,20.674156
2017-01-27 18:30:00+00:00,19.552,10.052,14.212415,0.0,81.31077,1019.39594,9.923771,13.479583
2017-01-28 18:30:00+00:00,20.902,10.702,14.833252,0.0,82.98536,1017.09155,11.4126425,15.629971
2017-01-29 18:30:00+00:00,21.102,10.552,15.174918,0.0,81.434006,1015.7292,6.8301644,10.365251
2017-01-30 18:30:00+00:00,21.802,10.952,15.670751,0.0,84.186935,1015.2124,5.624672,9.885262
2017-01-31 18:30:00+00:00,20.952,10.502,14.837418,0.0,78.88861,1016.8125,9.072459,11.681987
2017-02-01 18:30:00+00:00,21.602,10.302,15.235333,0.0,76.40265,1018.97095,4.8188386,8.534353
2017-02-02 18:30:00+00:00,22.802,9.602,15.85825,0.0,79.410805,1017.72076,4.300094,7.2359104
2017-02-03 18:30:00+00:00,23.052,10.802,16.7145,0.0,84.67784,1014.2791,12.535861,18.25026
2017-02-04 18:30:00+00:00,21.652,14.852,17.712416,1.1,80.20089,1013.30835,10.637641,15.646544
2017-02-05 18:30:00+00:00,21.652,11.402,15.983251,0.1,77.549904,1015.60834,11.060956,17.057314
2017-02-06 18:30:00+00:00,19.802,9.402,13.92075,0.0,74.12658,1016.25824,10.843613,15.30741
2017-02-07 18:30:00+00:00,21.402,9.552,14.831168,0.0,73.46836,1015.0999,7.1315093,9.085988
2017-02-08 18:30:00+00:00,20.652,10.552,15.039502,0.0,70.40891,1015.8875,9.77903,16.323528
2017-02-09 18:30:00+00:00,20.752,10.002,14.443667,0.0,67.76244,1015.74176,11.939202,16.80857
2017-02-10 18:30:00+00:00,21.202,8.652,14.089499,0.0,67.17669,1016.22504,8.488822,10.383987
2017-02-11 18:30:00+00:00,21.702,8.752,15.326999,0.0,70.491646,1019.42505,5.9997525,7.928178
2017-02-12 18:30:00+00:00,22.402,10.552,15.73325,0.0,68.5337,1021.2708,9.94534,12.387348
2017-02-13 18:30:00+00:00,23.502,10.352,16.106169,0.0,65.381355,1021.4958,10.534921,13.392774
2017-02-14 18:30:00+00:00,24.752,10.952,17.316582,0.0,63.96655,1020.5208,9.373548,12.10157
2017-02-15 18:30:00+00:00,26.852,13.652,19.618668,0.0,64.77401,1018.06244,11.93533,16.179987
2017-02-16 18:30:00+00:00,26.302,14.802,19.8145,0.0,65.88331,1016.97076,11.492172,15.408671
2017-02-17 18:30:00+00:00,28.052,15.052,20.604082,0.0,67.72268,1016.82513,10.337441,13.276144
2017-02-18 18:30:00+00:00,28.202,15.102,21.79783,0.0,64.86068,1013.9043,6.93708,11.592895
2017-02-19 18:30:00+00:00,29.552,15.252,21.93325,0.0,64.81564,1006.33746,7.362989,12.738099
2017-02-20 18:30:00+00:00,24.452,14.752,19.524918,0.0,55.71768,1007.3333,11.114255,15.315873
2017-02-21 18:30:00+00:00,25.552,13.702,18.954086,0.0,56.667744,1011.77496,7.056026,11.113451
2017-02-22 18:30:00+00:00,24.102,12.502,17.70825,0.0,46.275608,1014.9043,13.574722,19.67195
2017-02-23 18:30:00+00:00,24.852,12.302,17.906166,0.0,40.82125,1016.2459,15.671256,23.617756
2017-02-24 18:30:00+00:00,26.302,13.002,18.512419,0.0,42.22142,1014.55,14.456101,21.578989
2017-02-25 18:30:00+00:00,25.802,13.152,18.568666,0.0,48.39481,1012.67896,12.54946,17.174677
2017-02-26 18:30:00+00:00,27.052,12.552,19.412416,0.0,50.760456,1013.9375,8.84142,11.113451
2017-02-27 18:30:00+00:00,28.352,14.052,21.44575,0.0,52.92938,1013.7583,5.4798436,10.24578
2017-02-28 18:30:00+00:00,27.352,15.802,21.552002,0.6,62.060516,1012.50836,7.525949,11.753876
2017-03-01 18:30:00+00:00,27.352,15.752,20.354082,0.1,63.708416,1012.1584,7.448582,12.6462
2017-03-02 18:30:00+00:00,26.102,14.152,19.781164,0.0,46.708405,1010.92084,11.042347,16.45007
2017-03-03 18:30:00+00:00,24.652,12.952,18.18117,0.0,45.75995,1010.21246,11.488892,15.408671
2017-03-04 18:30:00+00:00,26.402,12.802,19.041582,0.0,43.657276,1010.73737,13.435769,19.406637
2017-03-05 18:30:00+00:00,26.552,12.702,19.416584,0.0,46.036602,1010.45825,11.075006,15.778516
2017-03-06 18:30:00+00:00,27.402,13.652,19.841585,0.5,52.822857,1008.91254,6.753158,10.163227
2017-03-07 18:30:00+00:00,25.702,16.652,20.306166,0.70000005,53.08078,1008.2751,9.475144,16.171976
2017-03-08 18:30:00+00:00,25.802,14.502,19.139502,0.0,63.256,1007.6001,7.5600357,11.298495
2017-03-09 18:30:00+00:00,22.952,12.902,16.887419,8.7,79.45553,1006.81256,8.774078,16.394829
2017-03-10 18:30:00+00:00,22.452,11.952,16.289501,8.6,72.04123,1009.5793,10.449798,16.489416
2017-03-11 18:30:00+00:00,22.252,11.202,16.481169,0.0,60.06248,1013.9792,8.738878,16.279802
2017-03-12 18:30:00+00:00,23.702,10.702,16.660334,0.0,51.177338,1014.37085,10.589847,15.496736
2017-03-13 18:30:00+00:00,24.652,10.802,17.679083,0.0,52.38437,1016.10834,6.616654,9.686609
2017-03-14 18:30:00+00:00,27.652,12.752,19.781168,0.0,51.261898,1014.54156,8.487138,13.202726
2017-03-15 18:30:00+00:00,27.002,13.352,20.685335,0.0,52.35866,1011.6499,8.047889,15.175612
2017-03-16 18:30:00+00:00,26.602,14.852,20.251999,0.0,55.514843,1010.6709,11.904922,19.376562
2017-03-17 18:30:00+00:00,28.302,14.202,20.9895,0.0,50.30251,1010.4209,6.982248,10.495713
2017-03-18 18:30:00+00:00,27.952,15.802,21.10617,0.0,59.92364,1011.45416,9.469584,19.862083
2017-03-19 18:30:00+00:00,29.452,15.752,22.052002,0.0,54.069275,1012.77496,11.061057,16.563911
2017-03-20 18:30:00+00:00,32.052,16.252,23.699913,0.0,46.44885,1012.3501,9.921026,13.441071
2017-03-21 18:30:00+00:00,33.851997,18.402,25.674917,0.0,48.7913,1010.53754,9.808955,14.48972
2017-03-22 18:30:00+00:00,34.002,17.902,25.829084,0.1,50.49679,1009.2874,6.5204024,13.246826
2017-03-23 18:30:00+00:00,33.052,20.202,25.9895,0.0,48.59791,1009.80414,11.692948,13.783817
2017-03-24 18:30:00+00:00,32.502,18.702,25.387419,0.0,41.541412,1010.36676,12.103711,18.218275
2017-03-25 18:30:00+00:00,33.752,20.052,26.814497,0.0,40.01398,1011.17084,13.903713,19.469976
2017-03-26 18:30:00+00:00,35.901997,21.802,28.510332,0.0,40.309414,1010.04584,16.05201,23.950148
2017-03-27 18:30:00+00:00,36.552,22.252,28.912416,0.0,44.916626,1009.04175,10.646302,15.281989
2017-03-28 18:30:00+00:00,37.151997,24.152,29.818665,0.0,41.189037,1007.6917,13.666837,18.161278
2017-03-29 18:30:00+00:00,37.252,22.852,29.718668,0.0,37.00122,1007.5459,12.547199,16.375053
2017-03-30 18:30:00+00:00,37.851997,22.352,29.770752,0.0,39.248795,1008.1209,9.260427,13.039754
2017-03-31 18:30:00+00:00,37.851997,22.952,29.487417,0.0,32.455074,1006.31665,11.752812,25.77962
2017-04-01 18:30:00+00:00,36.702,23.002,29.395754,0.0,29.838942,1004.75824,13.408466,17.114204
2017-04-02 18:30:00+00:00,37.552,21.602,29.531166,0.5,29.947203,1005.01263,8.280308,13.854155
2017-04-03 18:30:00+00:00,36.401997,22.652,29.2895,0.6,31.572367,1006.4375,10.327645,15.546833
2017-04-04 18:30:00+00:00,34.502,22.052,28.214499,1.9,42.472836,1004.78754,15.545074,29.144442
2017-04-05 18:30:00+00:00,36.452,22.752,28.86242,0.0,38.352703,1003.1584,13.860427,19.803272
2017-04-06 18:30:00+00:00,33.101997,18.502,26.191584,0.0,34.51221,1007.2334,7.999288,12.096214
2017-04-07 18:30:00+00:00,32.802,18.052,25.418665,0.0,21.016634,1010.10004,10.161811,14.904173
2017-04-08 18:30:00+00:00,31.902,19.502,25.51867,0.0,22.808397,1011.27075,17.071884,21.650938
2017-04-09 18:30:00+00:00,33.202,18.702,26.077002,0.0,21.68551,1009.5124,18.60208,28.51282
2017-04-10 18:30:00+00:00,36.151997,19.552,28.124916,0.0,23.282341,1007.3958,17.377188,28.51282
2017-04-11 18:30:00+00:00,38.101997,21.302,29.476997,0.0,25.92639,1006.4834,13.49937,21.817902
2017-04-12 18:30:00+00:00,38.401997,21.552,30.633253,0.0,25.72213,1006.6751,7.4472275,12.10157
2017-04-13 18:30:00+00:00,38.702,21.302,30.00825,1.0,29.946428,1005.3916,8.524615,11.770403
2017-04-14 18:30:00+00:00,39.901997,21.602,31.40825,0.0,25.289492,1003.09985,8.519618,16.171976
2017-04-15 18:30:00+00:00,39.802,22.952,31.635336,0.0,28.008131,1003.5708,8.691738,15.175612
2017-04-16 18:30:00+00:00,40.502,22.052,31.441582,0.0,38.40644,1004.82904,8.53449,13.1041975
2017-04-17 18:30:00+00:00,41.452,25.952,33.135334,0.0,28.77683,1003.42505,8.838031,16.055355
2017-04-18 18:30:00+00:00,41.101997,27.102,34.05409,0.0,20.245934,1001.43756,11.091144,17.399586
2017-04-19 18:30:00+00:00,41.952,27.352,34.185333,0.0,22.757448,999.6208,9.579657,16.62249
2017-04-20 18:30:00+00:00,41.802,24.102,33.168667,0.3,33.914604,1000.02075,9.277265,21.659916
2017-04-21 18:30:00+00:00,40.351997,26.002,33.018665,0.0,36.26034,1001.60425,11.7767515,23.933908
2017-04-22 18:30:00+00:00,38.002,24.902,30.856165,0.0,39.016953,1003.05414,9.491728,17.974781
2017-04-23 18:30:00+00:00,35.752,23.852,29.974916,1.7,30.439308,1004.25415,11.717908,23.535301
2017-04-24 18:30:00+00:00,36.851997,23.652,30.226997,0.0,25.773771,1004.84155,13.926929,19.652176
2017-04-25 18:30:00+00:00,37.601997,22.352,29.918669,0.0,24.03209,1005.22925,10.654497,25.189713
2017-04-26 18:30:00+00:00,37.901997,22.852,30.824913,1.0,22.553152,1006.4126,10.706956,18.626305
2017-04-27 18:30:00+00:00,37.601997,23.752,30.743668,0.1,27.832582,1005.76245,9.140788,13.207634
2017-04-28 18:30:00+00:00,37.052,23.952,30.229082,0.2,32.663033,1005.39594,6.948252,14.707222
2017-04-29 18:30:00+00:00,36.202,23.102,29.687422,2.0,34.85016,1005.6833,10.36218,18.806337
2017-04-30 18:30:00+00:00,36.401997,21.202,29.252007,0.0,35.176846,1007.8833,6.7357373,11.753877
2017-05-01 18:30:00+00:00,37.702,23.002,31.349915,0.0,25.418816,1008.4124,5.3179774,10.538843
2017-05-02 18:30:00+00:00,38.351997,24.152,31.047836,0.0,29.61161,1006.45,9.173017,20.12461
2017-05-03 18:30:00+00:00,38.401997,23.202,30.927,0.0,28.393494,1007.2375,12.95346,24.826954
2017-05-04 18:30:00+00:00,38.952,22.102,31.612417,0.0,25.052328,1006.4333,9.475135,14.24163
2017-05-05 18:30:00+00:00,40.452,26.502,33.114502,0.0,24.481163,1005.9417,5.5160427,11.457958
2017-05-06 18:30:00+00:00,42.052,27.252,34.797832,0.0,22.13392,1005.03345,6.1351395,13.207634
2017-05-07 18:30:00+00:00,41.851997,26.952,34.454086,1.0,22.397852,1004.07086,8.616393,16.418526
2017-05-08 18:30:00+00:00,42.601997,25.802,34.19783,0.0,25.156034,1001.98346,10.150842,18.335276
2017-05-09 18:30:00+00:00,39.802,26.352,32.399918,0.4,40.994724,1004.15015,11.389989,16.489416
2017-05-10 18:30:00+00:00,39.151997,26.402,32.647835,0.1,40.32864,1005.6043,8.868119,16.575644
2017-05-11 18:30:00+00:00,39.952,26.552,33.2145,2.3,35.47378,1005.8374,6.814686,16.904673
2017-05-12 18:30:00+00:00,41.151997,25.852,33.72075,0.0,32.703213,1004.104,7.848257,18.161278
2017-05-13 18:30:00+00:00,42.702,26.252,34.949917,0.0,23.188774,1001.08325,8.204524,14.168641
2017-05-14 18:30:00+00:00,42.752,27.352,35.437416,0.0,20.907454,999.33734,10.483728,18.455048
2017-05-15 18:30:00+00:00,41.002,28.152,34.512417,0.0,24.510805,999.4583,12.706608,18.03237
2017-05-16 18:30:00+00:00,35.702,25.702,31.397833,0.3,37.291794,1001.69165,6.833004,16.75064
2017-05-17 18:30:00+00:00,38.651997,25.302,31.514502,0.3,41.812542,1002.49164,7.7709394,18.844202
2017-05-18 18:30:00+00:00,40.502,25.402,33.19367,0.0,35.767105,1002.25824,8.867614,18.089775
2017-05-19 18:30:00+00:00,39.702,25.902,32.718674,0.0,32.06202,1001.38745,7.17873,11.592895
2017-05-20 18:30:00+00:00,38.901997,26.452,32.24783,0.0,34.4619,1001.1917,10.357542,17.873556
2017-05-21 18:30:00+00:00,37.351997,24.352,30.654083,0.90000004,43.89726,1003.7708,6.178311,16.73516
2017-05-22 18:30:00+00:00,38.202,25.752,31.779085,0.0,40.655163,1003.9416,10.13337,20.364674
2017-05-23 18:30:00+00:00,40.002,25.002,32.622833,0.0,39.288113,1001.7625,6.8381367,15.379206
2017-05-24 18:30:00+00:00,40.151997,25.952,33.151997,0.0,40.06216,1000.7,8.65219,20.12461
2017-05-25 18:30:00+00:00,42.351997,26.652,34.55825,0.0,35.141582,999.01263,8.453076,17.22742
2017-05-26 18:30:00+00:00,40.752,27.702,33.172836,2.0,44.096085,998.1833,11.389573,28.019936
2017-05-27 18:30:00+00:00,38.502,27.902,32.581165,2.2,51.79842,998.7541,14.480183,21.817902
2017-05-28 18:30:00+00:00,35.702,25.702,30.399918,0.0,55.361576,999.3625,11.600228,18.844202
2017-05-29 18:30:00+00:00,36.752,24.502,30.606169,0.1,57.107258,998.10834,6.536532,15.7908325
2017-05-30 18:30:00+00:00,37.351997,26.252,31.124918,0.5,56.27625,999.3167,9.779784,17.076298
2017-05-31 18:30:00+00:00,38.101997,26.002,31.858255,0.0,54.804844,1001.21246,7.023764,15.815435
2017-06-01 18:30:00+00:00,40.002,25.602,33.410336,0.0,43.62976,1000.8792,8.004822,14.982228
2017-06-02 18:30:00+00:00,42.401997,28.852,35.879086,0.0,33.72237,998.69165,12.235114,19.373219
2017-06-03 18:30:00+00:00,43.802,30.352,37.618664,0.0,25.091368,997.45,17.798399,25.516865
2017-06-04 18:30:00+00:00,43.351997,34.552,38.44367,0.0,29.33927,998.0334,20.972841,29.487053
2017-06-05 18:30:00+00:00,41.752,32.601997,37.222836,0.0,35.936626,999.72504,17.143702,28.817993
2017-06-06 18:30:00+00:00,36.351997,28.052,32.28325,0.4,55.961197,1003.32916,11.063339,23.576563
2017-06-07 18:30:00+00:00,36.351997,27.602,31.712416,2.8,56.53447,1002.25006,5.8692284,18.678415
2017-06-08 18:30:00+00:00,36.802,26.702,31.295746,0.0,54.671436,1001.20416,6.232798,12.181625
2017-06-09 18:30:00+00:00,38.601997,26.752,32.04575,0.0,52.4677,1000.2041,5.867787,23.675303
2017-06-10 18:30:00+00:00,38.952,25.852,32.5395,0.0,43.006287,999.28754,7.402962,15.124284
2017-06-11 18:30:00+00:00,39.252,26.452,32.97492,0.0,41.143433,998.1291,8.145747,17.654688
2017-06-12 18:30:00+00:00,41.002,27.502,34.09575,2.3,37.012245,997.57086,9.830588,24.967499
2017-06-13 18:30:00+00:00,41.452,28.552,34.95825,0.0,32.448822,999.64996,14.455327,20.519999
2017-06-14 18:30:00+00:00,39.702,28.152,33.760334,0.0,43.280422,1000.17084,10.623927,20.771093
2017-06-15 18:30:00+00:00,36.552,25.502,31.029089,0.4,49.456272,1000.29987,6.1624756,16.135872
2017-06-16 18:30:00+00:00,37.752,24.652,30.637413,11.2,62.525677,1000.27515,7.137258,12.758432
